major_area_code,completion_dttm,station_code,species_code,number_sampled_num,length_num,sex_code,maturity_stage_code
4,18NOV2011:12:03:00.000,69,9605,1,55,1,
4,18NOV2011:12:03:00.000,69,9605,1,95,1,
7,18NOV2011:13:40:00.000,81,9605,1,36,,
6,21NOV2011:08:29:00.000,164,9605,1,33,,
6,21NOV2011:11:53:00.000,205,9605,1,27,,
1,21NOV2011:12:08:00.000,176,9605,1,164,1,
1,21NOV2011:12:08:00.000,176,9605,1,159,2,2
2,21NOV2011:14:50:00.000,198,9605,1,46,2,1
8,22NOV2011:10:26:00.000,87,9605,1,141,1,
8,22NOV2011:11:30:00.000,88,9605,1,48,,
3,22NOV2011:11:57:00.000,317,9605,1,21,,
5,23NOV2011:10:24:00.000,130,9605,1,45,,
5,23NOV2011:10:24:00.000,130,9605,1,68,2,1
5,23NOV2011:10:24:00.000,130,9605,1,23,,
4,28NOV2011:14:38:00.000,268,9605,1,14,,
4,28NOV2011:14:38:00.000,268,9605,1,21,,
4,28NOV2011:14:38:00.000,268,9605,1,18,,
4,28NOV2011:14:38:00.000,268,9605,1,16,,
4,28NOV2011:14:38:00.000,268,9605,1,25,,
4,28NOV2011:14:38:00.000,268,9605,1,31,,
4,28NOV2011:14:38:00.000,268,9605,1,26,,
19,01DEC2011:13:28:00.000,1611,9605,1,66,1,
5,08DEC2011:09:49:00.000,266,9605,1,36,,
4,08DEC2011:12:20:00.000,53,9605,1,61,2,1
4,08DEC2011:13:37:00.000,11,9605,1,76,1,
4,08DEC2011:13:37:00.000,11,9605,1,118,1,
4,08DEC2011:13:37:00.000,11,9605,1,72,2,2
5,08DEC2011:15:07:00.000,188,9605,1,40,,
2,14DEC2011:10:22:00.000,89,9605,1,15,,
2,14DEC2011:10:22:00.000,89,9605,1,14,,
8,16DEC2011:10:49:00.000,321,9605,1,22,,
8,16DEC2011:11:17:00.000,323,9605,1,158,2,2
5,16DEC2011:11:55:00.000,34,9605,1,111,1,
3,20DEC2011:12:16:00.000,282,9605,1,16,,
3,20DEC2011:12:16:00.000,282,9605,1,14,,
3,20DEC2011:12:16:00.000,282,9605,1,15,,
3,20DEC2011:12:16:00.000,282,9605,1,12,,
3,20DEC2011:12:16:00.000,282,9605,1,11,,
3,20DEC2011:12:16:00.000,282,9605,1,49,,
3,20DEC2011:12:16:00.000,282,9605,1,14,,
3,20DEC2011:12:51:00.000,243,9605,1,14,,
3,20DEC2011:12:51:00.000,243,9605,1,31,,
2,21DEC2011:11:14:00.000,601,9605,1,28,,
2,21DEC2011:11:14:00.000,601,9605,1,21,,
2,21DEC2011:11:14:00.000,601,9605,1,14,,
5,21DEC2011:11:18:00.000,151,9605,1,43,,
5,21DEC2011:11:18:00.000,151,9605,1,38,,
5,03JAN2012:07:17:00.000,296,9605,1,158,2,2
2,03JAN2012:09:27:00.000,307,9605,1,33,,
2,03JAN2012:09:27:00.000,307,9605,1,14,,
2,03JAN2012:09:27:00.000,307,9605,1,18,,
2,03JAN2012:09:27:00.000,307,9605,1,34,,
2,03JAN2012:09:27:00.000,307,9605,1,23,,
2,03JAN2012:09:27:00.000,307,9605,1,22,,
2,03JAN2012:09:27:00.000,307,9605,1,23,,
2,03JAN2012:09:27:00.000,307,9605,1,20,,
2,03JAN2012:09:27:00.000,307,9605,1,32,,
2,03JAN2012:09:27:00.000,307,9605,1,16,,
2,03JAN2012:09:27:00.000,307,9605,1,20,,
2,03JAN2012:09:27:00.000,307,9605,1,23,,
5,03JAN2012:09:38:00.000,265,9605,1,21,,
6,03JAN2012:11:00:00.000,240,9605,1,75,2,1
8,03JAN2012:11:43:00.000,322,9605,1,71,1,
8,03JAN2012:11:43:00.000,322,9605,1,93,2,1
5,03JAN2012:13:25:00.000,197,9605,1,18,,
5,03JAN2012:15:25:00.000,144,9605,1,29,,
1,04JAN2012:11:51:00.000,60,9605,1,172,2,2
17,05JAN2012:10:36:00.000,3275,9605,1,40,1,
4,05JAN2012:11:27:00.000,102,9605,1,31,,
18,11JAN2012:09:25:00.000,517,9605,1,27,,
18,11JAN2012:09:25:00.000,517,9605,1,31,,
5,11JAN2012:12:54:00.000,50,9605,1,38,,
6,16JAN2012:09:27:00.000,69,9605,1,24,,
1,18JAN2012:09:36:00.000,127,9605,1,165,2,2
1,18JAN2012:09:36:00.000,127,9605,1,176,2,2
5,19JAN2012:07:46:00.000,168,9605,1,32,,
5,19JAN2012:09:05:00.000,233,9605,1,44,,
5,19JAN2012:09:05:00.000,233,9605,1,33,,
5,19JAN2012:09:05:00.000,233,9605,1,32,,
7,19JAN2012:10:04:00.000,66,9605,1,30,,
19,19JAN2012:10:17:00.000,1631,9605,1,168,2,2
19,19JAN2012:10:17:00.000,1631,9605,1,27,,
5,19JAN2012:10:43:00.000,113,9605,1,19,,
7,19JAN2012:11:16:00.000,77,9605,1,14,,
5,19JAN2012:12:16:00.000,117,9605,1,28,,
5,19JAN2012:12:19:00.000,89,9605,1,34,,
5,19JAN2012:12:19:00.000,89,9605,1,36,,
4,19JAN2012:13:53:00.000,83,9605,1,38,,
4,19JAN2012:14:24:00.000,94,9605,1,18,,
4,19JAN2012:14:24:00.000,94,9605,1,43,,
4,20JAN2012:11:08:00.000,253,9605,1,14,,
5,23JAN2012:08:18:00.000,105,9605,1,68,1,
5,23JAN2012:08:48:00.000,106,9605,1,53,1,
5,23JAN2012:08:48:00.000,106,9605,1,163,2,2
8,23JAN2012:10:46:00.000,87,9605,1,136,1,
8,23JAN2012:10:46:00.000,87,9605,1,132,1,
8,23JAN2012:10:46:00.000,87,9605,1,59,2,1
8,23JAN2012:11:52:00.000,66,9605,1,141,2,1
8,23JAN2012:11:52:00.000,66,9605,1,89,2,1
2,23JAN2012:14:00:00.000,27,9605,1,30,,
2,23JAN2012:14:00:00.000,27,9605,1,17,,
2,23JAN2012:15:09:00.000,75,9605,1,13,,
8,26JAN2012:12:30:00.000,270,9605,1,46,,
3,27JAN2012:10:36:00.000,320,9605,1,34,,
3,27JAN2012:10:36:00.000,320,9605,1,54,,
3,27JAN2012:10:36:00.000,320,9605,1,21,,
9,30JAN2012:13:02:00.000,65,9605,1,21,,
5,01FEB2012:08:42:00.000,298,9605,1,40,,
5,01FEB2012:08:42:00.000,298,9605,1,31,,
5,01FEB2012:08:42:00.000,298,9605,1,33,,
8,01FEB2012:12:09:00.000,60,9605,1,23,,
8,01FEB2012:13:03:00.000,76,9605,1,135,1,
19,01FEB2012:14:44:00.000,1550,9605,1,23,,
19,01FEB2012:14:44:00.000,1550,9605,1,22,,
19,01FEB2012:14:44:00.000,1550,9605,1,38,,
3,02FEB2012:11:39:00.000,192,9605,1,161,2,2
21,02FEB2012:12:05:00.000,3065,9605,1,34,2,1
21,02FEB2012:12:30:00.000,3076,9605,1,38,2,1
4,02FEB2012:13:24:00.000,97,9605,1,61,1,
1,06FEB2012:12:00:00.000,35,9605,1,163,2,2
1,06FEB2012:12:00:00.000,35,9605,1,164,2,2
1,06FEB2012:12:00:00.000,35,9605,1,131,2,2
1,06FEB2012:12:54:00.000,45,9605,1,163,1,
1,06FEB2012:12:54:00.000,45,9605,1,148,2,2
1,06FEB2012:13:31:00.000,54,9605,1,171,1,
5,07FEB2012:08:13:00.000,198,9605,1,41,,
4,07FEB2012:10:38:00.000,31,9605,1,123,2,2
4,07FEB2012:10:38:00.000,31,9605,1,49,,
4,07FEB2012:10:38:00.000,31,9605,1,44,,
4,07FEB2012:10:38:00.000,31,9605,1,30,,
4,07FEB2012:10:38:00.000,31,9605,1,28,,
3,07FEB2012:11:06:00.000,219,9605,1,29,,
3,07FEB2012:11:06:00.000,219,9605,1,39,,
3,07FEB2012:11:06:00.000,219,9605,1,61,1,
17,07FEB2012:11:27:00.000,3651,9605,1,24,,
17,07FEB2012:12:10:00.000,3652,9605,1,26,,
5,07FEB2012:12:24:00.000,168,9605,1,146,2,2
4,07FEB2012:12:24:00.000,19,9605,1,51,2,1
4,07FEB2012:12:24:00.000,19,9605,1,52,2,1
4,07FEB2012:12:24:00.000,19,9605,1,94,1,
4,07FEB2012:13:38:00.000,46,9605,1,39,,
4,07FEB2012:13:38:00.000,46,9605,1,42,,
4,07FEB2012:13:38:00.000,46,9605,1,83,2,1
3,14FEB2012:10:34:00.000,286,9605,1,35,,
3,14FEB2012:10:34:00.000,286,9605,1,23,,
3,14FEB2012:11:36:00.000,326,9605,1,72,1,
3,14FEB2012:11:36:00.000,326,9605,1,31,,
3,14FEB2012:11:36:00.000,326,9605,1,31,,
3,14FEB2012:11:36:00.000,326,9605,1,26,,
3,14FEB2012:11:36:00.000,326,9605,1,26,,
3,14FEB2012:11:36:00.000,326,9605,1,33,,
3,14FEB2012:11:36:00.000,326,9605,1,21,,
3,14FEB2012:11:36:00.000,326,9605,1,27,,
3,14FEB2012:13:10:00.000,408,9605,1,11,,
3,14FEB2012:13:10:00.000,408,9605,1,11,,
3,14FEB2012:13:10:00.000,408,9605,1,8,,
6,16FEB2012:10:06:00.000,83,9605,1,51,2,1
1,16FEB2012:10:06:00.000,77,9605,1,16,,
1,16FEB2012:11:30:00.000,90,9605,1,26,,
1,16FEB2012:13:04:00.000,134,9605,1,13,,
1,16FEB2012:13:04:00.000,134,9605,1,119,2,1
8,17FEB2012:10:40:00.000,321,9605,1,53,1,
8,17FEB2012:10:40:00.000,321,9605,1,140,1,
8,17FEB2012:11:42:00.000,312,9605,1,50,1,
8,17FEB2012:11:42:00.000,312,9605,1,43,1,
8,17FEB2012:11:42:00.000,312,9605,1,67,1,
8,17FEB2012:11:42:00.000,312,9605,1,66,2,1
7,20FEB2012:10:32:00.000,96,9605,1,20,,
17,21FEB2012:08:21:00.000,3715,9605,1,46,,
17,21FEB2012:08:21:00.000,3715,9605,1,28,,
5,21FEB2012:09:33:00.000,88,9605,1,31,,
5,21FEB2012:09:33:00.000,88,9605,1,33,,
5,21FEB2012:09:33:00.000,88,9605,1,29,,
4,21FEB2012:10:11:00.000,112,9605,1,57,1,
4,21FEB2012:10:11:00.000,112,9605,1,42,,
4,21FEB2012:10:34:00.000,253,9605,1,10,,
4,21FEB2012:10:34:00.000,253,9605,1,41,,
2,21FEB2012:11:14:00.000,420,9605,1,38,,
5,21FEB2012:11:29:00.000,137,9605,1,25,,
5,21FEB2012:11:29:00.000,137,9605,1,26,,
7,21FEB2012:11:34:00.000,46,9605,1,35,,
17,21FEB2012:11:48:00.000,84,9605,1,175,1,
5,21FEB2012:11:51:00.000,78,9605,1,51,1,
5,21FEB2012:12:25:00.000,80,9605,1,39,,
5,21FEB2012:12:25:00.000,80,9605,1,33,,
5,21FEB2012:12:25:00.000,80,9605,1,18,,
5,21FEB2012:12:25:00.000,80,9605,1,19,,
5,21FEB2012:12:29:00.000,188,9605,1,41,,
7,21FEB2012:13:15:00.000,49,9605,1,21,,
7,21FEB2012:13:15:00.000,49,9605,1,20,,
7,21FEB2012:13:15:00.000,49,9605,1,36,,
5,21FEB2012:13:16:00.000,232,9605,1,32,,
5,21FEB2012:13:16:00.000,232,9605,1,30,,
5,21FEB2012:13:16:00.000,232,9605,1,50,1,
5,21FEB2012:13:16:00.000,232,9605,1,36,,
5,21FEB2012:13:21:00.000,132,9605,1,39,,
17,21FEB2012:13:26:00.000,103,9605,1,23,,
5,21FEB2012:14:05:00.000,153,9605,1,37,,
7,22FEB2012:12:13:00.000,1,9605,1,157,1,
7,22FEB2012:12:13:00.000,1,9605,1,18,,
7,22FEB2012:12:13:00.000,1,9605,1,12,,
4,01MAR2012:11:16:00.000,45,9605,1,49,,
4,01MAR2012:11:16:00.000,45,9605,1,63,2,1
4,01MAR2012:11:16:00.000,45,9605,1,93,2,1
4,01MAR2012:11:16:00.000,45,9605,1,73,1,
4,01MAR2012:11:16:00.000,45,9605,1,51,1,
4,01MAR2012:11:16:00.000,45,9605,1,48,,
4,01MAR2012:12:13:00.000,35,9605,1,88,1,
4,01MAR2012:12:13:00.000,35,9605,1,123,1,
4,01MAR2012:12:13:00.000,35,9605,1,144,2,2
4,01MAR2012:12:13:00.000,35,9605,1,66,1,
4,01MAR2012:12:13:00.000,35,9605,1,54,2,1
4,01MAR2012:12:13:00.000,35,9605,1,49,,
4,01MAR2012:12:13:00.000,35,9605,1,59,2,1
4,01MAR2012:12:13:00.000,35,9605,1,46,,
4,01MAR2012:12:13:00.000,35,9605,1,84,2,2
4,01MAR2012:12:13:00.000,35,9605,1,60,1,
4,01MAR2012:12:13:00.000,35,9605,1,53,1,
4,01MAR2012:12:13:00.000,35,9605,1,53,2,1
4,01MAR2012:12:13:00.000,35,9605,1,48,,
4,01MAR2012:12:13:00.000,35,9605,1,51,1,
4,01MAR2012:12:13:00.000,35,9605,1,43,,
4,01MAR2012:12:13:00.000,35,9605,1,52,2,1
4,01MAR2012:12:13:00.000,35,9605,1,36,,
4,01MAR2012:12:13:00.000,35,9605,1,40,,
4,01MAR2012:12:13:00.000,35,9605,1,87,2,1
4,01MAR2012:12:13:00.000,35,9605,1,83,1,
4,01MAR2012:12:13:00.000,35,9605,1,47,,
4,01MAR2012:12:13:00.000,35,9605,1,83,1,
4,01MAR2012:12:13:00.000,35,9605,1,42,,
4,01MAR2012:12:13:00.000,35,9605,1,21,,
17,05MAR2012:08:54:00.000,35,9605,1,36,,
17,05MAR2012:08:54:00.000,35,9605,1,30,,
17,05MAR2012:08:54:00.000,35,9605,1,23,,
17,05MAR2012:08:54:00.000,35,9605,1,35,,
17,05MAR2012:08:54:00.000,35,9605,1,33,,
17,05MAR2012:08:54:00.000,35,9605,1,36,,
17,05MAR2012:08:54:00.000,35,9605,1,29,,
17,05MAR2012:10:06:00.000,3274,9605,1,22,,
17,05MAR2012:10:06:00.000,3274,9605,1,28,,
17,05MAR2012:10:06:00.000,3274,9605,1,39,,
17,05MAR2012:10:06:00.000,3274,9605,1,30,,
17,05MAR2012:10:06:00.000,3274,9605,1,23,,
17,05MAR2012:10:06:00.000,3274,9605,1,26,,
17,05MAR2012:10:06:00.000,3274,9605,1,23,,
6,05MAR2012:11:58:00.000,125,9605,1,57,1,
6,05MAR2012:11:58:00.000,125,9605,1,51,2,1
17,05MAR2012:12:27:00.000,45,9605,1,24,,
17,05MAR2012:12:27:00.000,45,9605,1,55,2,1
18,05MAR2012:12:34:00.000,325,9605,1,65,2,1
18,05MAR2012:12:59:00.000,324,9605,1,43,,
18,05MAR2012:12:59:00.000,324,9605,1,32,,
18,05MAR2012:13:51:00.000,349,9605,1,75,1,
8,06MAR2012:09:38:00.000,333,9605,1,66,1,
8,06MAR2012:09:38:00.000,333,9605,1,69,1,
8,06MAR2012:09:38:00.000,333,9605,1,58,2,1
8,06MAR2012:09:38:00.000,333,9605,1,43,,
8,06MAR2012:09:38:00.000,333,9605,1,31,,
8,06MAR2012:09:38:00.000,333,9605,1,161,1,
4,06MAR2012:10:30:00.000,40,9605,1,105,2,2
4,06MAR2012:10:30:00.000,40,9605,1,71,1,
4,06MAR2012:10:30:00.000,40,9605,1,71,1,
4,06MAR2012:10:30:00.000,40,9605,1,80,1,
4,06MAR2012:10:30:00.000,40,9605,1,62,1,
4,06MAR2012:10:30:00.000,40,9605,1,49,,
4,06MAR2012:10:30:00.000,40,9605,1,72,2,1
4,06MAR2012:10:30:00.000,40,9605,1,74,2,1
4,06MAR2012:10:30:00.000,40,9605,1,33,,
4,06MAR2012:10:30:00.000,40,9605,1,32,,
4,06MAR2012:10:30:00.000,40,9605,1,55,1,
4,06MAR2012:10:30:00.000,40,9605,1,46,,
4,06MAR2012:10:30:00.000,40,9605,1,39,,
4,06MAR2012:10:30:00.000,40,9605,1,41,,
4,06MAR2012:10:30:00.000,40,9605,1,48,,
4,06MAR2012:10:30:00.000,40,9605,1,75,2,1
4,06MAR2012:10:30:00.000,40,9605,1,76,2,1
4,06MAR2012:10:30:00.000,40,9605,1,52,1,
4,06MAR2012:10:30:00.000,40,9605,1,39,,
4,06MAR2012:10:30:00.000,40,9605,1,42,,
4,06MAR2012:10:30:00.000,40,9605,1,41,,
4,06MAR2012:10:30:00.000,40,9605,1,60,1,
4,06MAR2012:10:30:00.000,40,9605,1,71,1,
4,06MAR2012:10:30:00.000,40,9605,1,48,,
4,06MAR2012:10:30:00.000,40,9605,1,38,,
8,06MAR2012:10:40:00.000,295,9605,1,59,2,1
8,06MAR2012:10:40:00.000,295,9605,1,64,1,
8,06MAR2012:10:40:00.000,295,9605,1,45,1,
8,06MAR2012:10:40:00.000,295,9605,1,52,2,1
8,06MAR2012:10:40:00.000,295,9605,1,55,2,1
8,06MAR2012:10:40:00.000,295,9605,1,64,2,1
8,06MAR2012:10:40:00.000,295,9605,1,53,1,
8,06MAR2012:10:40:00.000,295,9605,1,68,2,1
8,06MAR2012:10:40:00.000,295,9605,1,59,1,
8,06MAR2012:10:40:00.000,295,9605,1,54,2,1
8,06MAR2012:10:40:00.000,295,9605,1,68,2,1
8,06MAR2012:10:40:00.000,295,9605,1,50,2,1
8,06MAR2012:10:40:00.000,295,9605,1,82,1,
8,06MAR2012:10:40:00.000,295,9605,1,71,2,1
8,06MAR2012:10:40:00.000,295,9605,1,45,2,1
8,06MAR2012:10:40:00.000,295,9605,1,51,1,
8,06MAR2012:10:40:00.000,295,9605,1,56,1,
8,06MAR2012:10:40:00.000,295,9605,1,55,1,
8,06MAR2012:10:40:00.000,295,9605,1,50,2,1
8,06MAR2012:10:40:00.000,295,9605,1,70,1,
8,06MAR2012:10:40:00.000,295,9605,1,47,1,
8,06MAR2012:10:40:00.000,295,9605,1,75,2,1
8,06MAR2012:10:40:00.000,295,9605,1,42,2,1
8,06MAR2012:10:40:00.000,295,9605,1,62,2,1
8,06MAR2012:10:40:00.000,295,9605,1,45,1,
8,06MAR2012:10:40:00.000,295,9605,1,39,1,
8,06MAR2012:10:40:00.000,295,9605,1,40,1,
8,06MAR2012:10:40:00.000,295,9605,1,92,1,
8,06MAR2012:10:40:00.000,295,9605,1,41,1,
8,06MAR2012:10:40:00.000,295,9605,1,59,1,
8,06MAR2012:10:40:00.000,295,9605,1,52,1,
8,06MAR2012:10:40:00.000,295,9605,1,45,1,
8,06MAR2012:10:40:00.000,295,9605,1,48,1,
8,06MAR2012:10:40:00.000,295,9605,1,40,2,1
8,06MAR2012:10:40:00.000,295,9605,1,70,,
8,06MAR2012:10:40:00.000,295,9605,3,,,
8,06MAR2012:11:02:00.000,294,9605,1,42,,
8,06MAR2012:11:27:00.000,293,9605,1,50,1,
8,06MAR2012:11:27:00.000,293,9605,1,49,,
1,06MAR2012:12:07:00.000,62,9605,1,31,,
1,06MAR2012:12:07:00.000,62,9605,1,12,,
4,06MAR2012:13:12:00.000,42,9605,1,81,2,1
4,06MAR2012:13:12:00.000,42,9605,1,61,2,1
4,06MAR2012:13:12:00.000,42,9605,1,62,1,
4,06MAR2012:13:12:00.000,42,9605,1,60,2,1
4,06MAR2012:13:12:00.000,42,9605,1,72,2,1
4,06MAR2012:13:12:00.000,42,9605,1,53,2,1
4,06MAR2012:13:12:00.000,42,9605,1,50,1,
4,06MAR2012:13:12:00.000,42,9605,1,40,,
4,06MAR2012:13:12:00.000,42,9605,1,42,,
5,12MAR2012:08:03:00.000,314,9605,1,42,,
5,12MAR2012:10:05:00.000,307,9605,1,44,,
5,12MAR2012:10:05:00.000,307,9605,1,166,2,3
5,12MAR2012:10:05:00.000,307,9605,1,141,2,3
5,12MAR2012:10:37:00.000,308,9605,1,84,2,1
2,12MAR2012:11:32:00.000,102,9605,1,217,1,
3,12MAR2012:11:34:00.000,286,9605,1,28,,
3,12MAR2012:11:58:00.000,324,9605,1,59,1,
4,12MAR2012:12:30:00.000,181,9605,1,65,2,1
2,12MAR2012:13:00:00.000,30,9605,1,169,1,
2,12MAR2012:13:00:00.000,30,9605,1,126,2,2
4,12MAR2012:14:15:00.000,166,9605,1,82,2,1
5,12MAR2012:15:00:00.000,93,9605,1,141,1,
20,12MAR2012:15:00:00.000,2072,9605,1,56,1,
5,12MAR2012:16:25:00.000,92,9605,1,52,1,
4,13MAR2012:11:50:00.000,61,9605,1,82,1,
4,13MAR2012:11:50:00.000,61,9605,1,48,,
4,14MAR2012:10:28:00.000,127,9605,1,91,1,
4,14MAR2012:10:28:00.000,127,9605,1,40,,
4,14MAR2012:10:28:00.000,127,9605,1,72,1,
2,14MAR2012:10:30:00.000,398,9605,1,37,,
2,14MAR2012:11:12:00.000,346,9605,1,163,1,
2,14MAR2012:11:12:00.000,346,9605,1,54,,
17,16MAR2012:08:37:00.000,110,9605,1,168,2,3
17,16MAR2012:09:35:00.000,58,9605,1,33,,
17,16MAR2012:09:35:00.000,58,9605,1,46,,
17,16MAR2012:09:35:00.000,58,9605,1,32,,
17,16MAR2012:09:35:00.000,58,9605,1,26,,
17,16MAR2012:09:35:00.000,58,9605,1,27,,
17,16MAR2012:09:35:00.000,58,9605,1,24,,
17,16MAR2012:09:35:00.000,58,9605,1,21,,
17,16MAR2012:09:35:00.000,58,9605,1,165,2,3
17,16MAR2012:13:46:00.000,3704,9605,1,45,,
17,16MAR2012:15:42:00.000,3737,9605,1,159,1,
4,21MAR2012:09:32:00.000,55,9605,1,116,2,1
4,21MAR2012:09:32:00.000,55,9605,1,89,1,
4,21MAR2012:11:34:00.000,91,9605,1,71,1,
4,21MAR2012:11:34:00.000,91,9605,1,213,1,
4,21MAR2012:11:34:00.000,91,9605,1,101,2,1
4,21MAR2012:11:34:00.000,91,9605,1,100,2,1
4,21MAR2012:11:34:00.000,91,9605,1,105,2,1
4,21MAR2012:11:34:00.000,91,9605,1,70,1,
4,21MAR2012:11:34:00.000,91,9605,1,86,1,
4,21MAR2012:11:34:00.000,91,9605,1,84,1,
4,21MAR2012:11:34:00.000,91,9605,1,82,2,1
4,21MAR2012:11:34:00.000,91,9605,1,79,1,
4,21MAR2012:11:34:00.000,91,9605,1,96,1,
4,21MAR2012:11:34:00.000,91,9605,1,67,2,1
4,21MAR2012:11:34:00.000,91,9605,1,105,2,1
4,21MAR2012:11:34:00.000,91,9605,1,79,2,1
4,21MAR2012:11:34:00.000,91,9605,1,81,2,1
4,21MAR2012:11:34:00.000,91,9605,1,76,1,
4,21MAR2012:11:34:00.000,91,9605,1,80,1,
4,21MAR2012:11:34:00.000,91,9605,1,79,2,1
4,21MAR2012:11:34:00.000,91,9605,1,81,1,
4,21MAR2012:11:34:00.000,91,9605,1,56,2,1
4,21MAR2012:12:13:00.000,90,9605,1,62,2,1
4,21MAR2012:12:13:00.000,90,9605,1,75,2,1
4,21MAR2012:12:13:00.000,90,9605,1,77,2,1
4,21MAR2012:12:13:00.000,90,9605,1,51,2,1
4,21MAR2012:12:13:00.000,90,9605,1,62,2,1
4,21MAR2012:12:13:00.000,90,9605,1,69,2,1
4,21MAR2012:12:13:00.000,90,9605,1,75,1,
4,21MAR2012:12:13:00.000,90,9605,1,85,1,
4,21MAR2012:12:13:00.000,90,9605,1,72,1,
4,21MAR2012:12:13:00.000,90,9605,1,56,1,
4,21MAR2012:12:13:00.000,90,9605,1,101,2,1
3,21MAR2012:12:24:00.000,240,9605,1,39,,
3,21MAR2012:12:24:00.000,240,9605,1,29,,
3,21MAR2012:12:24:00.000,240,9605,1,43,,
3,21MAR2012:12:24:00.000,240,9605,1,29,,
4,21MAR2012:14:07:00.000,120,9605,1,99,1,
4,21MAR2012:14:07:00.000,120,9605,1,96,1,
4,21MAR2012:14:07:00.000,120,9605,1,52,2,1
4,21MAR2012:14:07:00.000,120,9605,1,49,,
4,21MAR2012:14:07:00.000,120,9605,1,62,1,
4,21MAR2012:14:07:00.000,120,9605,1,45,,
4,21MAR2012:14:07:00.000,120,9605,1,62,1,
1,22MAR2012:08:26:00.000,87,9605,1,13,,
4,22MAR2012:10:32:00.000,253,9605,1,157,2,2
4,22MAR2012:10:32:00.000,253,9605,1,76,1,
4,22MAR2012:10:32:00.000,253,9605,1,34,,
8,22MAR2012:11:21:00.000,76,9605,1,29,,
4,22MAR2012:11:27:00.000,268,9605,1,58,1,
5,22MAR2012:13:21:00.000,130,9605,1,79,1,
5,22MAR2012:13:21:00.000,130,9605,1,96,2,1
5,22MAR2012:13:21:00.000,130,9605,1,54,2,1
2,22MAR2012:14:37:00.000,244,9605,1,27,,
2,22MAR2012:14:37:00.000,244,9605,1,32,,
5,22MAR2012:15:10:00.000,201,9605,1,54,,
2,22MAR2012:15:46:00.000,201,9605,1,23,,
2,23MAR2012:10:37:00.000,527,9605,1,19,,
18,23MAR2012:10:48:00.000,508,9605,1,154,2,2
18,23MAR2012:10:48:00.000,508,9605,1,178,2,4
18,23MAR2012:11:30:00.000,546,9605,1,55,2,1
18,23MAR2012:14:53:00.000,688,9605,1,55,2,1
7,26MAR2012:10:55:00.000,54,9605,1,21,,
7,26MAR2012:10:55:00.000,54,9605,1,23,,
7,26MAR2012:10:55:00.000,54,9605,1,33,,
8,26MAR2012:12:01:00.000,311,9605,1,69,1,
8,26MAR2012:12:01:00.000,311,9605,1,66,1,
8,26MAR2012:12:01:00.000,311,9605,1,41,2,1
3,26MAR2012:12:45:00.000,254,9605,1,49,2,1
3,26MAR2012:13:52:00.000,116,9605,1,61,1,
3,26MAR2012:13:52:00.000,116,9605,1,43,1,
5,27MAR2012:09:16:00.000,279,9605,1,146,2,2
5,27MAR2012:10:12:00.000,31,9605,1,24,,
5,27MAR2012:10:12:00.000,31,9605,1,63,1,
5,27MAR2012:10:12:00.000,31,9605,1,28,,
5,27MAR2012:10:12:00.000,31,9605,1,28,,
5,27MAR2012:10:12:00.000,31,9605,1,52,1,
4,27MAR2012:10:24:00.000,98,9605,1,110,2,2
4,27MAR2012:10:24:00.000,98,9605,1,155,2,2
4,27MAR2012:10:24:00.000,98,9605,1,55,1,
4,27MAR2012:10:24:00.000,98,9605,1,71,1,
4,27MAR2012:10:24:00.000,98,9605,1,89,1,
4,27MAR2012:10:24:00.000,98,9605,1,71,2,1
4,27MAR2012:10:24:00.000,98,9605,1,46,,
5,27MAR2012:11:19:00.000,115,9605,1,83,2,1
5,27MAR2012:11:19:00.000,115,9605,1,40,,
5,27MAR2012:11:19:00.000,115,9605,1,47,,
5,27MAR2012:11:19:00.000,115,9605,1,54,1,
5,27MAR2012:13:00:00.000,166,9605,1,71,1,
4,27MAR2012:13:35:00.000,282,9605,1,52,2,1
4,27MAR2012:13:35:00.000,282,9605,1,59,1,
5,27MAR2012:13:35:00.000,189,9605,1,25,,
5,27MAR2012:13:35:00.000,189,9605,1,61,1,
5,27MAR2012:15:10:00.000,138,9605,1,99,1,
5,27MAR2012:15:10:00.000,138,9605,1,80,1,
5,27MAR2012:15:10:00.000,138,9605,1,23,,
5,27MAR2012:15:10:00.000,138,9605,1,28,,
6,28MAR2012:11:43:00.000,22,9605,1,45,,
6,28MAR2012:11:43:00.000,22,9605,1,31,,
3,28MAR2012:12:23:00.000,423,9605,1,59,1,
3,28MAR2012:12:23:00.000,423,9605,1,51,1,
3,28MAR2012:12:23:00.000,423,9605,1,52,1,
3,28MAR2012:12:23:00.000,423,9605,1,58,1,
3,28MAR2012:13:17:00.000,415,9605,1,52,1,
6,28MAR2012:14:44:00.000,41,9605,1,22,,
6,28MAR2012:14:44:00.000,41,9605,1,20,,
6,28MAR2012:14:44:00.000,41,9605,1,30,,
8,03APR2012:11:27:00.000,270,9605,1,96,2,1
4,04APR2012:09:13:00.000,62,9605,1,110,1,
4,04APR2012:09:13:00.000,62,9605,1,114,1,
4,04APR2012:09:13:00.000,62,9605,1,105,1,
4,04APR2012:09:13:00.000,62,9605,1,85,2,1
4,04APR2012:09:13:00.000,62,9605,1,80,2,1
4,04APR2012:09:13:00.000,62,9605,1,66,2,1
4,04APR2012:09:13:00.000,62,9605,1,71,1,
4,04APR2012:09:13:00.000,62,9605,1,99,1,
